# uniform1 uniform2 gaussian1 gaussian2
  0.060209 0.629289 0.024649 0.288268
  0.916244 0.392647 1.179685 -1.678978
  0.282697 0.492948 -0.853824 -0.096604
  0.444862 0.776600 -0.066000 0.701057
  0.808367 0.435259 -0.714562 -0.068076
  0.296967 0.590628 1.147302 -0.576940
  0.216571 0.035413 -0.157788 -0.609282
  0.771005 0.794998 -0.799572 0.607936
  0.425451 0.146379 -0.316884 0.434335
  0.018651 0.263420 -1.312646 0.801386
  0.564968 0.137315 -0.807662 -0.384476
  0.968403 0.956854 1.098540 2.855367
  0.512214 0.733422 -0.982005 -2.016955
  0.830865 0.618015 -0.255868 1.265316
  0.935138 0.830784 -1.879641 0.644523
  0.823041 0.541846 0.044100 -1.470857
  0.348949 0.698224 -1.144753 -0.936055
  0.539823 0.326072 1.416264 -0.302859
  0.217604 0.447396 -0.353320 -0.270593
  0.014230 0.390314 -1.213251 -1.098173
  0.320554 0.897451 -2.047728 -0.489619
  0.837098 0.003654 2.190673 0.026973
  0.913473 0.542569 -0.595904 -1.307527
  0.190294 0.486815 -0.079384 0.298812
  0.825245 0.204534 1.413305 -1.527240
  0.008449 0.098202 1.284919 1.623081
  0.130480 0.864750 0.715038 -0.857105
  0.863554 0.516336 1.681664 -0.694677
  0.591119 0.610375 1.171781 -0.415088
  0.993913 0.893217 0.518494 -0.598940
  0.339644 0.622337 -0.839348 -0.291511
  0.972348 0.676435 -0.355021 0.297326
  0.478853 0.668098 0.126800 0.570760
  0.340435 0.376622 -0.383443 0.443962
  0.287376 0.669562 1.819659 -0.539155
  0.266080 0.685112 -0.190610 -0.133632
  0.910352 0.521158 0.314922 0.189806
  0.123656 0.258736 -0.456179 1.321665
  0.999427 0.934307 0.820055 -0.190910
  0.319395 0.464692 0.223815 -0.055136
  0.355465 0.909299 -1.062517 2.003930
  0.188139 0.176474 0.314840 -0.223948
  0.336985 0.061102 0.330171 -0.996179
  0.740824 0.294893 -1.285427 -1.774653
  0.913706 0.155979 0.053868 0.101705
  0.894540 0.359535 -0.367760 -1.865540
  0.503610 0.906083 1.342463 -0.653456
  0.862584 0.737099 -0.077623 -0.366181
  0.194458 0.391290 1.042462 -1.032589
  0.196087 0.675349 -0.071112 1.178287
  0.414730 0.398951 -1.397796 -0.663409
  0.089552 0.083650 -0.699147 0.595889
  0.948796 0.092991 -0.572058 1.363140
  0.634234 0.996306 -0.780388 0.130673
  0.178875 0.536032 -1.751028 -2.922315
  0.799394 0.025455 -0.386550 0.334013
  0.740767 0.634610 -1.010489 -0.781530
  0.550330 0.287602 -0.552571 -0.424797
  0.976731 0.383863 -0.573719 1.562719
  0.142244 0.648298 0.630896 -1.780456
  0.551031 0.829508 0.457422 0.557291
  0.525819 0.683475 0.560994 -1.046617
  0.598289 0.508456 -0.808245 -0.319106
  0.157474 0.730541 -0.061278 -0.552627
  0.138443 0.137862 -0.272614 1.373783
  0.616529 0.831013 -0.838389 -1.151637
  0.683863 0.478315 -0.467333 -0.847493
  0.807887 0.080400 -1.640864 -1.468400
  0.564850 0.345877 -0.691628 -0.311644
  0.973029 0.874616 -1.197884 -0.436630
  0.450347 0.541921 1.054320 -0.303804
  0.450102 0.059253 0.108035 -0.048016
  0.273709 0.569335 0.701491 -0.100435
  0.396511 0.783345 -0.095642 0.035942
  0.026013 0.356616 0.170001 -0.621701
  0.879568 0.859489 -1.141381 -1.441437
  0.296025 0.542096 1.850036 -1.368934
  0.799610 0.706146 1.345479 1.371736
  0.420453 0.156089 -2.365016 0.457148
  0.321312 0.580469 0.617600 -0.209851
  0.151968 0.117146 0.414311 0.498735
  0.082777 0.975712 0.366521 -0.059489
  0.903128 0.122777 1.352287 -0.791408
  0.668074 0.706175 0.737669 -0.151321
  0.226016 0.460273 0.300220 1.511809
  0.920301 0.146540 -0.163344 -2.011410
  0.948184 0.604712 0.820381 -0.716923
  0.930355 0.244945 -0.694041 0.348361
  0.852400 0.696189 -0.051135 -0.259916
  0.703750 0.262205 -0.071623 0.997181
  0.272017 0.925634 -0.240808 -1.066777
  0.543404 0.351934 1.593311 1.236997
  0.341220 0.806027 0.254743 0.342820
  0.215902 0.375201 0.676465 1.155965
  0.226755 0.866275 -0.053792 0.262311
  0.986387 0.271503 -1.206339 -0.349739
  0.152498 0.966193 0.047886 -0.507404
  0.686480 0.402083 0.167895 -0.668453
  0.744857 0.976511 0.389537 0.420878
  0.118180 0.147628 0.470447 -0.015847
  0.039131 0.387143 -0.606717 -0.590012
  0.166274 0.909275 0.308176 -0.141067
  0.173744 0.859172 -0.402269 1.145869
  0.694472 0.313708 -0.984993 1.511966
  0.769840 0.311162 -0.759248 1.006515
  0.623395 0.644070 1.090858 0.688807
  0.074321 0.933280 -0.155162 -0.247627
  0.855953 0.724901 0.346502 -1.524243
  0.613146 0.539859 -0.747559 0.551427
  0.555570 0.015671 0.631287 0.952422
  0.257372 0.220234 0.192809 -1.518535
  0.907190 0.573251 -1.949626 0.107764
  0.947055 0.544821 0.710025 1.843029
  0.729765 0.002970 -0.772896 -0.185647
  0.060351 0.454856 0.174508 0.809946
  0.064792 0.162739 -0.522898 -0.546400
  0.503408 0.924374 -1.343042 -0.041582
  0.131918 0.604513 -0.617224 -0.765594
  0.470446 0.449427 -0.705130 0.235789
  0.956426 0.180339 1.704134 -0.559861
  0.068077 0.911696 1.135214 -0.123906
  0.377889 0.457457 0.633661 -0.391424
  0.414140 0.696971 -0.960225 0.148036
  0.642500 0.346831 -0.120769 -0.103119
  0.672481 0.882664 0.941154 0.804247
  0.105974 0.055981 0.705872 0.747358
  0.509705 0.708515 -0.390382 -0.156483
  0.471757 0.848099 0.404578 -0.351207
  0.081772 0.739774 0.153305 -0.512447
  0.863191 0.921091 -0.029464 0.182401
  0.115385 0.108862 -0.454675 0.133624
  0.518291 0.441783 0.961338 0.486724
  0.337343 0.497040 -1.820152 0.399702
  0.339303 0.477784 1.164113 -0.203307
  0.329398 0.776906 -1.203561 -0.313552
  0.951721 0.214567 0.001324 0.219692
  0.765961 0.506267 -1.736718 -0.364575
  0.801742 0.472727 -1.386064 -0.343083
  0.213190 0.333381 -0.782954 -0.419582
  0.508276 0.870659 0.923897 -0.864982
  0.766517 0.757696 0.546357 -0.637760
  0.797904 0.250598 -1.857314 0.338796
  0.522719 0.212774 -0.433540 -1.746351
  0.838102 0.824621 -0.635903 0.118162
  0.849855 0.690311 0.022826 0.789679
  0.015161 0.777398 -0.297121 -0.386212
  0.829556 0.122116 -2.125069 1.779238
  0.671997 0.747083 -1.570126 -0.464464
  0.766225 0.441205 0.074450 1.573721
  0.460398 0.066909 -0.135408 -1.010908
  0.753298 0.721561 1.033841 0.358569
  0.210780 0.746852 -0.928257 1.913664
  0.561413 0.435101 -0.987056 -1.547581
  0.880955 0.685673 0.302519 -0.376561
  0.420847 0.366458 -0.204907 0.132000
  0.514405 0.145852 -0.823463 -0.970913
  0.343699 0.630759 -1.500592 -0.209782
  0.468836 0.531743 -1.358415 -0.326360
  0.231069 0.899832 -0.510458 1.499257
  0.233177 0.836119 -0.781844 -0.360905
  0.281846 0.718453 -0.783363 -0.961678
  0.013224 0.860297 -0.298678 0.444526
  0.081912 0.220474 1.018881 0.510703
  0.735875 0.646603 2.305302 -0.551485
  0.079913 0.542872 -0.268831 -0.714457
  0.786076 0.582151 2.979629 -1.550814
  0.114166 0.372315 0.154858 0.557550
  0.034714 0.189825 0.497578 0.199371
  0.494130 0.113742 0.415687 -0.351432
  0.181624 0.100006 -0.249300 0.626005
  0.610606 0.673334 -0.100194 -1.859390
  0.906767 0.257607 0.196499 0.196238
  0.928662 0.835273 1.046159 0.112198
  0.552737 0.965112 -1.265747 1.053816
  0.496774 0.590011 -1.122796 -1.148456
  0.767015 0.809257 0.224921 -2.679106
  0.481473 0.338462 -0.468484 1.796991
  0.755208 0.182765 -0.857532 0.955449
  0.500768 0.604437 0.031711 -0.281863
  0.708140 0.528959 1.589718 0.375706
  0.936557 0.289615 -0.492480 -1.411217
  0.757319 0.533714 1.031793 0.388421
  0.834928 0.355261 0.245619 -0.183910
  0.982356 0.691860 -1.548647 1.162101
  0.192521 0.536278 -0.829050 -0.138223
  0.209687 0.678722 -1.929342 -1.086137
  0.747995 0.872436 -0.519167 -0.435142
  0.414391 0.780386 0.454869 -0.318454
  0.870803 0.050800 0.700966 -1.752973
  0.924790 0.466442 -1.425685 0.830973
  0.721861 0.027272 -0.870405 -0.521975
  0.352082 0.164214 -0.277812 -0.502595
  0.062268 0.185926 -1.788524 0.068882
  0.875771 0.965267 -0.484673 1.360369
  0.078756 0.775370 -2.075071 0.310303
  0.402003 0.195181 0.564513 -2.397181
  0.477652 0.752000 -0.078531 1.342420
  0.341395 0.088408 -0.798187 -0.370584
  0.733069 0.466165 -0.442661 1.750320
  0.832141 0.343874 -1.436399 0.588859
  0.134220 0.226683 0.920289 -0.432044
  0.751805 0.743654 0.093533 -1.765981
  0.787320 0.986626 -3.039319 -2.391245
  0.571957 0.150085 0.005501 0.084506
  0.103519 0.244038 0.973324 1.204979
  0.928864 0.553213 -0.913900 -0.253047
  0.364975 0.353291 0.078875 -0.091121
  0.200331 0.530440 -1.157145 1.289909
  0.835116 0.464538 1.179414 -0.015350
  0.317567 0.357136 -1.947581 -0.256646
  0.886226 0.805918 0.180672 2.058236
  0.974686 0.589193 0.832959 -0.532719
  0.345749 0.664235 0.092526 -0.747395
  0.131208 0.762439 -0.080390 -1.734716
  0.454414 0.215141 0.096862 0.582213
  0.563554 0.232979 -1.608515 -0.357379
  0.725632 0.406861 0.528508 0.286024
  0.969738 0.771144 -0.381443 0.610065
  0.089130 0.066731 0.692514 -0.377460
  0.961442 0.713187 -0.817903 -0.473359
  0.122467 0.201033 -0.452589 -1.139765
  0.701496 0.644732 0.608737 0.087199
  0.992337 0.376037 0.207704 0.377352
  0.940069 0.536054 -0.672061 0.344694
  0.174223 0.475092 0.563072 0.405061
  0.440943 0.401807 1.083900 -1.352526
  0.433096 0.017778 0.154896 0.855826
  0.546033 0.967049 1.648893 1.055188
  0.207418 0.719840 0.188887 -1.035735
  0.026526 0.353037 0.294343 -1.331950
  0.415262 0.904051 -0.065413 0.769257
  0.891645 0.543676 -0.340762 -0.285035
  0.136722 0.684396 1.585731 -0.003580
  0.969452 0.062667 3.124430 0.116622
  0.645835 0.828764 1.211095 0.156859
  0.828471 0.853178 0.270573 -0.284406
  0.362697 0.718738 -0.055923 0.026272
  0.444769 0.964548 -1.295395 -0.217769
  0.781372 0.568408 1.716637 0.716773
  0.626219 0.216100 0.132319 -0.602649
  0.464280 0.577660 0.386392 0.025771
  0.579086 0.076583 1.032842 -0.243500
  0.149872 0.948238 1.608981 0.030133
  0.220325 0.086276 -0.360177 0.518900
  0.523391 0.952256 0.484824 -1.011353
  0.539508 0.102990 1.096364 -0.831448
  0.122016 0.532789 -1.658517 -1.358664
  0.183258 0.201801 -0.719234 0.679885
  0.043511 0.486013 0.778657 0.103016
  0.062246 0.297587 -0.463047 -1.139544
  0.956206 0.130672 0.436004 -0.953529
  0.137582 0.817256 0.323515 0.166569
  0.036754 0.918138 -0.272725 1.585224
  0.993852 0.304867 -1.207815 -1.977406
  0.315797 0.956476 0.769307 1.346680
  0.404647 0.914520 1.250010 1.735279
  0.041886 0.372623 2.278075 0.486049
  0.127960 0.148077 -0.603485 0.627509
  0.388368 0.635258 0.101662 0.606686
  0.420154 0.510787 -0.080446 0.222883
  0.586503 0.324048 0.173222 -1.463062
  0.416877 0.343062 -0.622409 0.466211
  0.593081 0.208581 -0.284944 -0.499247
  0.831711 0.708855 -0.484364 -0.765258
  0.264446 0.472810 0.311252 0.433219
  0.670738 0.683394 0.005362 -0.155792
  0.246826 0.303704 1.508077 0.532839
  0.403769 0.968281 -1.680080 0.791091
  0.067365 0.078623 1.479026 1.003110
  0.681153 0.829393 -1.517841 1.366889
  0.438335 0.252459 0.251863 -2.977721
  0.570164 0.231732 -0.724639 -1.097077
  0.763716 0.396961 -0.781679 -0.143811
  0.016247 0.768919 1.845905 -0.040348
  0.932267 0.134828 -0.165312 0.132184
  0.329817 0.648615 0.511080 -0.149504
  0.423218 0.599799 -0.430576 0.078776
  0.580486 0.220212 -0.564192 1.521530
  0.441749 0.151778 -0.672962 -0.787915
  0.768849 0.566130 -0.390310 -0.502474
  0.877102 0.339191 -0.635403 1.347399
  0.949867 0.465438 -0.418612 -0.502375
  0.892821 0.077728 -0.288526 -0.356779
  0.708244 0.272838 1.321316 0.115861
  0.901157 0.442613 -0.625944 0.881603
  0.376406 0.194935 -0.334682 0.791172
  0.971166 0.470434 1.515641 -0.025286
  0.163328 0.026730 -0.081370 2.909994
  0.513225 0.741332 -0.634740 -0.353631
  0.194667 0.904282 1.358927 0.973310
  0.983859 0.787061 1.065373 0.686858
  0.116549 0.844570 -0.255685 -1.083560
  0.939251 0.232495 -1.579003 -1.234004
  0.633492 0.372511 0.222424 0.006394
  0.678302 0.818081 -0.810382 1.355923
  0.106057 0.884796 0.029017 -1.004828
  0.209484 0.289007 0.739005 1.786034
  0.891555 0.880828 -0.266607 -1.097971
  0.716100 0.301916 0.336704 1.493091
  0.451918 0.594730 -1.799184 -0.721478
  0.539564 0.420584 -1.753898 0.231949
  0.287187 0.832824 -0.599743 -2.324903
  0.660452 0.148255 -1.293335 -0.635383
  0.875032 0.376971 -0.733273 -0.044119
  0.770351 0.061884 -1.154378 -0.344998
  0.630564 0.912673 -0.878759 -0.508955
  0.230858 0.818302 -0.260005 1.558722
  0.415500 0.037089 0.220598 1.201412
  0.247780 0.827848 -1.174877 1.206739
  0.611876 0.415521 -0.253511 0.387292
  0.824923 0.405712 -2.061686 0.015290
  0.163209 0.827666 0.724799 2.783072
  0.806085 0.840459 -0.774280 2.041171
  0.520836 0.809062 0.239184 2.110455
  0.306985 0.944063 -0.628610 -2.101360
  0.313896 0.237089 -0.231584 0.018612
  0.062040 0.434846 0.083501 0.751831
  0.440405 0.875281 1.757061 1.128203
  0.741022 0.700694 -0.605672 -0.189903
  0.806923 0.773705 -1.236773 -0.368735
  0.511077 0.390235 1.378829 -0.415846
  0.079317 0.221503 0.078347 -1.144456
  0.433483 0.579378 0.247734 0.561886
  0.075600 0.965464 1.008063 0.377300
  0.310336 0.218721 0.501256 1.216607
  0.800039 0.812011 1.129865 0.285213
  0.597465 0.087077 -0.954302 -1.426387
  0.826157 0.705834 -0.612210 0.741078
  0.915516 0.984851 1.164208 -1.350726
  0.830949 0.183819 -0.221398 0.089411
  0.852675 0.436039 0.636208 0.194924
  0.328871 0.703380 -0.329008 -0.621940
  0.526004 0.060306 1.669797 0.187413
  0.082824 0.782640 0.218681 -0.410486
  0.299885 0.617881 -2.318610 -0.076040
  0.151116 0.646187 1.960039 -0.547095
  0.437991 0.185744 -0.934305 0.137507
  0.407576 0.740427 -0.322778 -1.672982
  0.372542 0.386239 1.184762 -0.557733
  0.621385 0.072185 -0.714392 -1.645976
  0.057169 0.169854 -0.432335 0.653194
  0.349127 0.760101 -0.448115 -0.903913
  0.886344 0.609931 -1.409511 -0.968325
  0.499803 0.623749 0.824568 0.598597
  0.582963 0.280840 0.288541 2.507182
  0.059693 0.374087 1.647372 -0.742849
  0.378659 0.499731 -0.467166 0.185937
  0.160976 0.364135 0.271658 0.807055
  0.847699 0.305169 0.220647 -0.855166
  0.020150 0.426466 0.808176 0.458119
  0.835719 0.228976 -0.581227 -1.607394
  0.051529 0.721378 -0.995319 0.727467
  0.902107 0.887734 0.693725 0.012500
  0.070851 0.625022 -0.897979 0.630359
  0.417075 0.099047 0.921931 0.080735
  0.536621 0.192277 -0.559333 0.507386
  0.188377 0.229014 -0.635410 -0.083064
  0.992825 0.083879 0.560978 0.017762
  0.696838 0.829301 0.191276 1.322524
  0.966096 0.600242 0.390814 0.820166
  0.265394 0.719780 0.141278 0.974511
  0.852748 0.498284 -0.366347 -0.020771
  0.022760 0.299797 -1.013733 0.686507
  0.268763 0.433475 -0.933144 -1.050105
  0.693189 0.506047 -0.507209 -0.698547
  0.153314 0.229017 1.307724 0.853533
  0.063498 0.481848 1.581167 -0.588717
  0.069955 0.658155 0.724848 1.482089
  0.296847 0.086563 -0.552394 -1.118477
  0.129046 0.888156 -0.420484 0.596949
  0.759957 0.480685 -0.891000 -1.987737
  0.139298 0.654461 -1.814288 -1.370261
  0.988476 0.309628 -0.882163 -1.032472
  0.462473 0.386756 1.301107 0.646493
  0.373286 0.860064 -0.310385 2.738598
  0.616478 0.732616 0.840929 0.992827
  0.501866 0.194024 0.488574 -0.536413
  0.428960 0.529693 -0.361114 0.121924
  0.310711 0.264625 -0.108760 0.331896
  0.015134 0.894083 0.021281 -2.644594
  0.616209 0.704079 -1.952519 -1.568553
  0.354312 0.345315 0.573823 -0.606537
  0.112912 0.900271 0.524793 0.844547
  0.908545 0.671671 -0.657339 -1.156880
  0.671667 0.556959 -0.004622 -0.330382
  0.996978 0.792990 1.177762 0.692931
  0.078780 0.133583 0.794049 0.134106
  0.255649 0.121575 0.701290 0.363333
  0.368772 0.281938 -0.517710 0.657265
  0.715422 0.911416 -1.824681 -0.271707
  0.529258 0.583251 0.341657 -0.105365
  0.438944 0.079149 0.703106 0.784880
  0.411967 0.304395 -1.049375 -0.355655
  0.681939 0.195454 0.549284 0.693710
  0.968689 0.277665 1.057029 -0.122275
  0.779612 0.768671 -0.809116 1.396623
  0.403603 0.679303 0.440647 1.002433
  0.810276 0.190774 1.872814 -0.030641
  0.359765 0.076895 -1.416346 0.263570
  0.082575 0.968057 0.698763 -0.654942
  0.275498 0.597932 -1.139808 -0.159754
  0.098272 0.012481 -0.583755 1.991913
  0.564319 0.320222 -0.867007 -0.784090
  0.331968 0.224976 0.415655 0.090302
  0.277078 0.390774 0.704016 -1.320362
  0.254855 0.265924 -0.707401 0.657280
  0.178093 0.503503 -0.142951 0.296130
  0.200393 0.138926 -0.037843 -1.679027
  0.695470 0.581306 0.317162 1.471147
  0.468878 0.706607 -0.234849 -1.173177
  0.456247 0.323244 0.705176 0.306461
  0.326208 0.137554 -0.557508 0.925768
  0.181526 0.410790 0.855184 -0.975248
  0.266556 0.147043 -0.741765 -0.397303
  0.763488 0.535954 0.226683 -0.377404
  0.780583 0.279173 0.637060 0.949524
  0.453075 0.032685 0.071435 -0.961659
  0.521828 0.569388 -0.222229 -0.019614
  0.075467 0.966747 0.867409 1.288499
  0.060542 0.632082 0.264606 1.743559
  0.640748 0.224536 0.347740 -0.652123
  0.602525 0.410416 -1.451822 0.883451
  0.977066 0.612681 -1.438582 -0.335599
  0.656523 0.310356 1.292525 0.340487
  0.224957 0.050257 1.177665 0.689639
  0.383313 0.386843 -1.127989 -0.606626
  0.181814 0.040177 2.405120 0.151908
  0.383821 0.760712 -1.398943 -0.341619
  0.911526 0.126660 1.177610 -0.575547
  0.834779 0.709948 0.871063 1.002720
  0.808262 0.878284 1.093867 -0.289813
  0.323295 0.289358 0.466499 -0.588409
  0.363461 0.643618 0.053619 -1.367505
  0.928232 0.306712 0.241991 -2.106959
  0.134465 0.604777 1.668494 -0.723018
  0.886539 0.522443 1.269806 -1.004730
  0.244292 0.245031 0.157313 0.168782
  0.818867 0.046261 0.326010 2.431502
  0.021400 0.121350 -0.494056 1.972186
  0.898552 0.066005 -0.029901 0.373602
  0.075161 0.297984 -1.975780 0.435887
  0.668854 0.396868 -0.962301 0.609757
  0.706640 0.968002 -0.001794 -0.367587
  0.018719 0.969139 -1.045092 -0.450400
  0.203712 0.577883 -1.199576 -0.697826
  0.084090 0.615974 -0.674506 -0.286711
  0.924645 0.856430 0.326942 0.143059
  0.367331 0.518672 0.088393 1.153192
  0.259455 0.047882 -0.723703 -0.928921
  0.720542 0.318330 -1.286654 -0.317516
  0.208197 0.688125 0.756601 -1.375280
  0.048648 0.922008 -0.164268 -0.474513
  0.175143 0.303200 0.156761 1.409079
  0.470987 0.531764 -1.220306 -0.233320
  0.226415 0.220076 -0.346179 0.838124
  0.005637 0.706656 0.081137 0.164234
  0.675068 0.351705 -1.934070 0.233733
  0.141887 0.882731 -1.792486 1.189639
  0.150248 0.775396 1.731645 -0.652492
  0.372726 0.536332 0.566155 0.930478
  0.448201 0.702959 0.334388 -1.147866
  0.031900 0.873586 0.525550 0.400499
  0.420138 0.791399 1.076523 -0.554125
  0.175017 0.394921 0.287253 -1.151306
  0.971211 0.370683 0.747015 0.193807
  0.506543 0.388516 1.178768 -1.191949
  0.971670 0.020174 0.784982 -0.693444
  0.950658 0.752471 1.603983 -0.017609
  0.504669 0.174904 -1.329982 -0.451357
  0.168591 0.003727 0.362281 -0.180693
  0.560632 0.541137 0.663184 -0.567679
  0.100568 0.030550 0.866465 -0.328532
  0.716867 0.574858 0.004463 1.536576
  0.591808 0.086207 0.747799 -0.313539
  0.504182 0.849385 0.453169 1.360125
  0.951637 0.289886 -0.132809 0.771634
  0.390501 0.395925 -0.594820 -0.380145
  0.300762 0.463270 0.682699 1.875614
  0.176910 0.600302 -1.075113 -0.873200
  0.166593 0.511341 0.831447 0.269950
  0.688331 0.420352 -0.282762 0.440708
  0.068662 0.554721 -1.443896 -1.962104
  0.252006 0.509155 -1.094094 0.711476
  0.753099 0.962035 0.905545 2.000690
  0.404368 0.667923 -0.380635 -0.953502
  0.070990 0.659319 0.335522 1.927878
  0.384237 0.261533 -1.262949 -0.525077
  0.991907 0.368628 0.047061 -0.629813
  0.484175 0.701385 -0.248035 -1.223129
  0.822514 0.138712 1.220274 -0.034128
  0.096051 0.948898 -0.071156 1.242910
  0.937655 0.040024 1.535425 -0.046909
  0.999023 0.833237 0.917483 -0.006130
  0.476320 0.630091 -1.677164 -0.458859
  0.923902 0.589947 0.623377 -0.102545
  0.154844 0.546044 0.593462 0.640605
  0.007831 0.898543 -0.225667 0.327922
  0.131480 0.485213 1.541238 -0.649524
  0.670793 0.606729 1.198023 -1.486657
  0.232728 0.506324 1.402285 -1.061674
  0.336540 0.926333 -0.499467 0.538579
  0.291124 0.669518 1.098351 -0.546677
  0.694873 0.262799 -0.718386 -2.622681
  0.521732 0.345553 -1.282597 -0.318802
  0.164244 0.543486 1.416917 1.262730
  0.421138 0.677677 0.161998 0.387569
  0.687690 0.743619 -0.281296 -1.030408
  0.015571 0.740912 0.455121 -0.384005
  0.930103 0.875174 -1.774608 0.247921
  0.960411 0.682352 -0.383928 -1.150177
  0.492159 0.033472 0.160852 1.327265
  0.832871 0.988199 0.083772 -0.541102
  0.477790 0.979535 0.298573 1.062317
  0.246299 0.569732 -0.446722 1.129702
  0.365357 0.528861 0.886566 -0.372283
  0.419768 0.694429 -1.155243 0.413608
  0.464724 0.015241 -0.404569 0.707012
  0.837111 0.473709 0.329827 2.142190
  0.886533 0.324551 0.437796 -0.211477
  0.871339 0.623623 -0.660978 1.308853
  0.502000 0.520017 0.780141 -0.391745
